weekStarting,item,store_location_city,county,sum_sale_liters,sum_sale_dollars
2012-01-01,FIVE STAR,ALGONA,KOSSUTH,21.0,132.48
2012-01-01,FIVE STAR,AMES,STORY,47.75,324.02
2012-01-01,FIVE STAR,BEDFORD,TAYLOR,10.5,66.24
2012-01-01,FIVE STAR,BELLE PLAINE,BENTON,30.6,219.36
2012-01-01,FIVE STAR,BELLEVUE,JACKSON,10.5,66.24
2012-01-01,FIVE STAR,BETTENDORF,IOWA,9.0,60.24
2012-01-01,FIVE STAR,BETTENDORF,SCOTT,32.7,215.7
2012-01-01,FIVE STAR,BLUE GRASS,SCOTT,0.75,5.02
2012-01-01,FIVE STAR,BURLINGTON,DES MOINES,69.725,478.36
2012-01-01,FIVE STAR,CARROLL,CARROLL,22.5,142.52
2012-01-01,FIVE STAR,CEDAR FALLS,BLACK HAWK,123.0,805.92
2012-01-01,FIVE STAR,CEDAR RAPIDS,LINN,288.65,1939.29
2012-01-01,FIVE STAR,CLINTON,CLINTON,2.125,14.51
2012-01-01,FIVE STAR,CLIVE,POLK,24.75,159.6
2012-01-01,FIVE STAR,CORALVILLE,JOHNSON,4.75,35.95
2012-01-01,FIVE STAR,COUNCIL BLUFFS,POTTAWATTAMIE,101.2,696.65
2012-01-01,FIVE STAR,DAVENPORT,SCOTT,234.9,1657.69
2012-01-01,FIVE STAR,DENISON,CRAWFORD,10.5,66.24
2012-01-01,FIVE STAR,DES MOINES,POLK,149.575,1086.21
2012-01-01,FIVE STAR,DUBUQUE,DUBUQUE,42.05,299.17
2012-01-01,FIVE STAR,EAGLE GROVE,WRIGHT,2.25,15.06
2012-01-01,FIVE STAR,ELDORA,HARDIN,10.5,66.24
2012-01-01,FIVE STAR,EMMETSBURG,PALO ALTO,10.5,66.24
2012-01-01,FIVE STAR,EVANSDALE,BLACK HAWK,9.0,60.24
2012-01-01,FIVE STAR,FAIRFIELD,JEFFERSON,19.5,126.48
2012-01-01,FIVE STAR,FORT DODGE,WEBSTER,33.0,210.84
2012-01-01,FIVE STAR,FORT MADISON,LEE,22.8,148.77
2012-01-01,FIVE STAR,GRUNDY CENTER,GRUNDY,3.5,22.08
2012-01-01,FIVE STAR,HAMPTON,FRANKLIN,2.25,15.06
2012-01-01,FIVE STAR,HARLAN,SHELBY,5.25,34.65
2012-01-01,FIVE STAR,HUBBARD,HARDIN,3.5,22.08
2012-01-01,FIVE STAR,INDEPENDENCE,BUCHANAN,10.5,66.24
2012-01-01,FIVE STAR,IOWA CITY,JOHNSON,111.95,728.77
2012-01-01,FIVE STAR,JOHNSTON,POLK,3.0,20.08
2012-01-01,FIVE STAR,KEOKUK,LEE,28.5,197.52
2012-01-01,FIVE STAR,LAKE CITY,CALHOUN,12.0,78.36
2012-01-01,FIVE STAR,LE CLAIRE,SCOTT,1.75,11.04
2012-01-01,FIVE STAR,LOGAN,HARRISON,9.0,60.24
2012-01-01,FIVE STAR,MAQUOKETA,JACKSON,21.0,132.48
2012-01-01,FIVE STAR,MARION,LINN,27.4,184.18
2012-01-01,FIVE STAR,MARSHALLTOWN,MARSHALL,21.0,132.48
2012-01-01,FIVE STAR,MEDIAPOLIS,DES MOINES,5.25,33.12
2012-01-01,FIVE STAR,MILFORD,DICKINSON,43.5,277.08
2012-01-01,FIVE STAR,MONTEZUMA,POWESHIEK,2.25,15.06
2012-01-01,FIVE STAR,MONTICELLO,JONES,5.0,40.21
2012-01-01,FIVE STAR,MOUNT VERNON,LINN,9.0,60.24
2012-01-01,FIVE STAR,MT PLEASANT,HENRY,21.0,132.48
2012-01-01,FIVE STAR,MUSCATINE,MUSCATINE,32.0,205.78
2012-01-01,FIVE STAR,NEVADA,STORY,2.25,15.06
2012-01-01,FIVE STAR,NEWTON,JASPER,9.0,60.24
2012-01-01,FIVE STAR,NORTH ENGLISH,IOWA,5.25,33.12
2012-01-01,FIVE STAR,NORTH LIBERTY,IOWA,9.0,60.24
2012-01-01,FIVE STAR,NORTH LIBERTY,JOHNSON,7.125,51.74
2012-01-01,FIVE STAR,OELWEIN,FAYETTE,9.0,60.24
2012-01-01,FIVE STAR,OSKALOOSA,MAHASKA,10.5,66.24
2012-01-01,FIVE STAR,OTTUMWA,WAPELLO,11.25,75.3
2012-01-01,FIVE STAR,OTTUWMA,WAPELLO,22.875,147.56
2012-01-01,FIVE STAR,PLEASANT HILL,POLK,9.0,60.24
2012-01-01,FIVE STAR,RED OAK,MONTGOMERY,33.0,210.84
2012-01-01,FIVE STAR,SHELDON,O'BRIEN,9.0,60.24
2012-01-01,FIVE STAR,SIOUX CITY,WOODBURY,76.125,484.68
2012-01-01,FIVE STAR,SPIRIT LAKE,DICKINSON,9.0,71.04
2012-01-01,FIVE STAR,STATE CENTER,IOWA,1.875,13.9
2012-01-01,FIVE STAR,STUART,ADAIR,3.5,22.08
2012-01-01,FIVE STAR,TOLEDO,TAMA,21.0,132.48
2012-01-01,FIVE STAR,TRIPOLI,BREMER,10.5,66.24
2012-01-01,FIVE STAR,VINTON,BENTON,9.0,60.24
2012-01-01,FIVE STAR,WASHINGTON,WASHINGTON,19.5,126.47999999999999
2012-01-01,FIVE STAR,WATERLOO,BLACK HAWK,12.0,78.36
2012-01-01,FIVE STAR,WEBSTER CITY,HAMILTON,6.75,45.18
2012-01-01,FIVE STAR,WEST BRANCH,CEDAR,0.75,5.02
2012-01-01,FIVE STAR,WEST LIBERTY,MUSCATINE,1.75,11.04
2012-01-08,FIVE STAR,ALGONA,KOSSUTH,25.5,164.68
2012-01-08,FIVE STAR,ALTOONA,POLK,9.0,60.24
2012-01-08,FIVE STAR,AMES,STORY,41.5,267.02
2012-01-08,FIVE STAR,ANKENY,POLK,19.5,126.48
2012-01-08,FIVE STAR,ATLANTIC,CASS,4.5,30.12
2012-01-08,FIVE STAR,BELLE PLAINE,BENTON,32.25,227.4
2012-01-08,FIVE STAR,BETTENDORF,IOWA,10.5,66.24
2012-01-08,FIVE STAR,BETTENDORF,SCOTT,24.0,156.44
2012-01-08,FIVE STAR,BLOOMFIELD,DAVIS,9.0,60.24
2012-01-08,FIVE STAR,BLUE GRASS,SCOTT,1.75,11.04
2012-01-08,FIVE STAR,BURLINGTON,DES MOINES,64.875,453.14
2012-01-08,FIVE STAR,CARROLL,CARROLL,21.25,137.52
2012-01-08,FIVE STAR,CEDAR FALLS,BLACK HAWK,80.1,544.64
2012-01-08,FIVE STAR,CEDAR RAPIDS,LINN,325.225,2281.5800000000004
2012-01-08,FIVE STAR,CENTER POINT,LINN,3.0,20.08
2012-01-08,FIVE STAR,CHARITON,LUCAS,5.25,33.12
2012-01-08,FIVE STAR,CHARLES CITY,FLOYD,1.5,10.04
2012-01-08,FIVE STAR,CHEROKEE,CHEROKEE,10.5,66.24
2012-01-08,FIVE STAR,CLEAR LAKE,CERRO GORDO,2.25,15.06
2012-01-08,FIVE STAR,CLINTON,CLINTON,35.25,234.44
2012-01-08,FIVE STAR,CONRAD,GRUNDY,1.5,11.84
2012-01-08,FIVE STAR,CORALVILLE,JOHNSON,15.5,103.41999999999999
2012-01-08,FIVE STAR,COUNCIL BLUFFS,POTTAWATTAMIE,79.2,583.22
2012-01-08,FIVE STAR,CRESCO,HOWARD,10.5,66.24
2012-01-08,FIVE STAR,CRESTON,UNION,10.5,66.24
2012-01-08,FIVE STAR,DAVENPORT,SCOTT,251.4,1736.06
2012-01-08,FIVE STAR,DECORAH,WINNESHIEK,2.0,13.06
2012-01-08,FIVE STAR,DES MOINES,POLK,177.475,1229.22
2012-01-08,FIVE STAR,DEWITT,CLINTON,10.5,66.24
2012-01-08,FIVE STAR,DUBUQUE,DUBUQUE,71.1,455.56
2012-01-08,FIVE STAR,DURANT,CEDAR,6.75,43.16
2012-01-08,FIVE STAR,EDGEWOOD,CLAYTON,7.0,44.16
2012-01-08,FIVE STAR,EMMETSBURG,PALO ALTO,3.5,22.08
2012-01-08,FIVE STAR,ESTHERVILLE,EMMET,21.0,132.48
2012-01-08,FIVE STAR,EVANSDALE,BLACK HAWK,32.1,231.48
2012-01-08,FIVE STAR,FORT DODGE,WEBSTER,40.5,275.88
2012-01-08,FIVE STAR,FORT MADISON,LEE,19.5,126.48
2012-01-08,FIVE STAR,GEORGE,LYON,5.25,33.12
2012-01-08,FIVE STAR,GLENWOOD,MILLS,12.0,78.36
2012-01-08,FIVE STAR,GOWRIE,WEBSTER,12.75,81.3
2012-01-08,FIVE STAR,GRIMES,POLK,10.9,69.86
2012-01-08,FIVE STAR,GRUNDY CENTER,GRUNDY,22.5,144.6
2012-01-08,FIVE STAR,GUTHRIE CENTER,GUTHRIE,9.0,60.24
2012-01-08,FIVE STAR,HAMPTON,FRANKLIN,10.5,66.24
2012-01-08,FIVE STAR,HIAWATHA,LINN,9.0,60.24
2012-01-08,FIVE STAR,IDA GROVE,IDA,10.5,66.24
2012-01-08,FIVE STAR,INDEPENDENCE,BUCHANAN,3.0,20.08
2012-01-08,FIVE STAR,IOWA CITY,JOHNSON,235.575,1578.66
2012-01-08,FIVE STAR,JEFFERSON,GREENE,4.5,30.12
2012-01-08,FIVE STAR,JESUP,BUCHANAN,10.5,66.24
2012-01-08,FIVE STAR,JOHNSTON,POLK,2.25,15.059999999999999
2012-01-08,FIVE STAR,KEOKUK,LEE,30.5,204.82
2012-01-08,FIVE STAR,KNOXVILLE,MARION,17.0,108.4
2012-01-08,FIVE STAR,LANSING,ALLAMAKEE,10.25,65.77
2012-01-08,FIVE STAR,LE CLAIRE,SCOTT,1.75,11.04
2012-01-08,FIVE STAR,LE GRAND,MARSHALL,11.0,70.26
2012-01-08,FIVE STAR,LEMARS,PLYMOUTH,21.0,132.48
2012-01-08,FIVE STAR,LOGAN,HARRISON,10.5,66.24
2012-01-08,FIVE STAR,MANCHESTER,DELAWARE,12.75,81.3
2012-01-08,FIVE STAR,MAQUOKETA,JACKSON,53.7,342.06
2012-01-08,FIVE STAR,MARENGO,IOWA,13.5,86.32
2012-01-08,FIVE STAR,MARION,LINN,31.275,213.66
2012-01-08,FIVE STAR,MARSHALLTOWN,MARSHALL,61.5,408.36
2012-01-08,FIVE STAR,MASON CITY,CERRO GORDO,65.85,424.05
2012-01-08,FIVE STAR,MEDIAPOLIS,DES MOINES,2.25,15.06
2012-01-08,FIVE STAR,MILFORD,DICKINSON,21.0,132.48
2012-01-08,FIVE STAR,MONONA,CLAYTON,3.5,22.08
2012-01-08,FIVE STAR,MONTEZUMA,POWESHIEK,2.25,15.06
2012-01-08,FIVE STAR,MONTICELLO,JONES,1.0,9.05
2012-01-08,FIVE STAR,MOUNT PLEASANT,HENRY,19.5,126.48
2012-01-08,FIVE STAR,MT PLEASANT,HENRY,10.5,66.24
2012-01-08,FIVE STAR,MT VERNON,LINN,12.0,78.36
2012-01-08,FIVE STAR,MUSCATINE,MUSCATINE,74.25,478.86
2012-01-08,FIVE STAR,NEVADA,STORY,13.875,90.18
2012-01-08,FIVE STAR,NEWTON,JASPER,10.5,66.24
2012-01-08,FIVE STAR,NORTH ENGLISH,IOWA,2.25,15.06
2012-01-08,FIVE STAR,NORTH LIBERTY,JOHNSON,6.375,44.92
2012-01-08,FIVE STAR,OTTUMWA,WAPELLO,12.375,79.24
2012-01-08,FIVE STAR,OTTUWMA,WAPELLO,20.625,135.36
2012-01-08,FIVE STAR,PARKERSBURG,BUTLER,10.5,66.24
2012-01-08,FIVE STAR,PERRY,BOONE,19.5,126.48
2012-01-08,FIVE STAR,PLEASANT HILL,POLK,19.5,126.48
2012-01-08,FIVE STAR,POSTVILLE,ALLAMAKEE,12.0,78.36
2012-01-08,FIVE STAR,REMSEN,PLYMOUTH,2.0,13.06
2012-01-08,FIVE STAR,ROCKWELL CITY,CALHOUN,10.5,66.24
2012-01-08,FIVE STAR,SHELDON,O'BRIEN,19.5,126.48
2012-01-08,FIVE STAR,SHENANDOAH,PAGE,14.675,100.4
2012-01-08,FIVE STAR,SIGOURNEY,KEOKUK,12.75,84.0
2012-01-08,FIVE STAR,SIOUX CITY,WOODBURY,399.225,2602.24
2012-01-08,FIVE STAR,SOLON,JOHNSON,9.0,60.24
2012-01-08,FIVE STAR,SPENCER,CLAY,34.5,219.7
2012-01-08,FIVE STAR,SPIRIT LAKE,DICKINSON,10.5,66.24
2012-01-08,FIVE STAR,STATE CENTER,IOWA,1.5,10.94
2012-01-08,FIVE STAR,STORM LAKE,BUENA VISTA,12.0,79.83
2012-01-08,FIVE STAR,STORY CITY,STORY,2.25,15.06
2012-01-08,FIVE STAR,STUART,ADAIR,13.5,86.32
2012-01-08,FIVE STAR,SUMNER,BREMER,10.5,66.24
2012-01-08,FIVE STAR,URBANDALE,POLK,9.0,60.24
2012-01-08,FIVE STAR,VINTON,BENTON,10.5,66.24
2012-01-08,FIVE STAR,WAPELLO,LOUISA,7.0,45.18
2012-01-08,FIVE STAR,WASHINGTON,WASHINGTON,17.375,132.13
2012-01-08,FIVE STAR,WATERLOO,BLACK HAWK,177.475,1235.23
2012-01-08,FIVE STAR,WEBSTER CITY,HAMILTON,17.25,111.42
2012-01-08,FIVE STAR,WEST BURLINGTON,DES MOINES,10.5,66.24
2012-01-08,FIVE STAR,WEST LIBERTY,MUSCATINE,1.75,11.04
2012-01-08,FIVE STAR,WEST UNION,FAYETTE,19.5,126.48
2012-01-08,FIVE STAR,WILLIAMSBURG,IOWA,3.0,20.08
2012-01-08,FIVE STAR,WILTON,MUSCATINE,0.75,5.02
2012-01-08,FIVE STAR,WINDSOR HEIGHTS,POLK,10.5,66.24
2012-01-15,FIVE STAR,ALGONA,KOSSUTH,21.0,132.48
2012-01-15,FIVE STAR,ALTON,SIOUX,10.5,66.24
2012-01-15,FIVE STAR,ALTOONA,POLK,21.0,132.48
2012-01-15,FIVE STAR,AMES,STORY,16.8,112.65
2012-01-15,FIVE STAR,ANKENY,POLK,31.5,198.72
2012-01-15,FIVE STAR,ARNOLDS PARK,DICKINSON,0.75,5.02
2012-01-15,FIVE STAR,BAXTER,JASPER,28.5,186.72
2012-01-15,FIVE STAR,BELLE PLAINE,BENTON,4.625,30.96
2012-01-15,FIVE STAR,BELLEVUE,JACKSON,10.5,66.24
2012-01-15,FIVE STAR,BETTENDORF,IOWA,10.5,66.24
2012-01-15,FIVE STAR,BETTENDORF,SCOTT,63.0,409.68
2012-01-15,FIVE STAR,BOONE,BOONE,9.0,60.24
2012-01-15,FIVE STAR,BURLINGTON,DES MOINES,49.65,339.12
2012-01-15,FIVE STAR,CARROLL,CARROLL,48.75,333.06
2012-01-15,FIVE STAR,CEDAR FALLS,BLACK HAWK,78.0,506.04
2012-01-15,FIVE STAR,CEDAR RAPIDS,LINN,359.5,2375.5200000000004
2012-01-15,FIVE STAR,CENTER POINT,LINN,10.5,66.24
2012-01-15,FIVE STAR,CHARITON,LUCAS,9.25,59.24
2012-01-15,FIVE STAR,CHEROKEE,CHEROKEE,21.0,132.48
2012-01-15,FIVE STAR,CLINTON,CLINTON,40.125,271.74
2012-01-15,FIVE STAR,CONRAD,GRUNDY,0.75,5.92
2012-01-15,FIVE STAR,CORALVILLE,JOHNSON,75.75,486.65999999999997
2012-01-15,FIVE STAR,COUNCIL BLUFFS,POTTAWATTAMIE,102.0,673.44
2012-01-15,FIVE STAR,CRESCO,HOWARD,1.5,10.04
2012-01-15,FIVE STAR,CRESTON,UNION,5.25,33.12
2012-01-15,FIVE STAR,DAVENPORT,SCOTT,272.925,1942.77
2012-01-15,FIVE STAR,DAYTON,WEBSTER,1.5,10.04
2012-01-15,FIVE STAR,DECORAH,WINNESHIEK,9.0,60.24
2012-01-15,FIVE STAR,DES MOINES,POLK,159.5,1070.74
2012-01-15,FIVE STAR,DEWITT,CLINTON,19.5,126.48
2012-01-15,FIVE STAR,DUBUQUE,DUBUQUE,97.7,632.33
2012-01-15,FIVE STAR,DURANT,CEDAR,1.5,10.04
2012-01-15,FIVE STAR,EAGLE GROVE,WRIGHT,3.5,22.08
2012-01-15,FIVE STAR,EDGEWOOD,CLAYTON,10.5,66.24
2012-01-15,FIVE STAR,EMMETSBURG,PALO ALTO,9.0,60.24
2012-01-15,FIVE STAR,EVANSDALE,BLACK HAWK,9.0,60.24
2012-01-15,FIVE STAR,FAIRFIELD,JEFFERSON,9.0,60.24
2012-01-15,FIVE STAR,FORT DODGE,HARDIN,10.5,66.24
2012-01-15,FIVE STAR,FORT DODGE,WEBSTER,19.5,126.47999999999999
2012-01-15,FIVE STAR,FORT MADISON,LEE,27.85,185.81
2012-01-15,FIVE STAR,GRIMES,POLK,20.1,131.91
2012-01-15,FIVE STAR,GRINNELL,POWESHIEK,19.5,126.48
2012-01-15,FIVE STAR,GRUNDY CENTER,GRUNDY,12.75,81.3
2012-01-15,FIVE STAR,HAMPTON,FRANKLIN,5.25,33.12
2012-01-15,FIVE STAR,HARLAN,SHELBY,1.5,10.04
2012-01-15,FIVE STAR,HIAWATHA,LINN,9.0,60.24
2012-01-15,FIVE STAR,HOLSTEIN,IDA,0.4,3.62
2012-01-15,FIVE STAR,HUBBARD,HARDIN,3.5,22.08
2012-01-15,FIVE STAR,INDIANOLA,WARREN,19.5,126.48
2012-01-15,FIVE STAR,IOWA CITY,JOHNSON,367.425,2444.26
2012-01-15,FIVE STAR,IOWA FALLS,HARDIN,21.0,132.48
2012-01-15,FIVE STAR,JESUP,BUCHANAN,4.0,26.12
2012-01-15,FIVE STAR,JOHNSTON,POLK,9.75,65.26
2012-01-15,FIVE STAR,KEOKUK,LEE,54.0,360.24
2012-01-15,FIVE STAR,KEOSAUQUA,VAN BUREN,3.5,22.08
2012-01-15,FIVE STAR,KNOXVILLE,MARION,22.5,142.52
2012-01-15,FIVE STAR,LA PORTE CITY,BLACK HAWK,1.75,11.04
2012-01-15,FIVE STAR,LAKE VIEW,SAC,10.5,66.24
2012-01-15,FIVE STAR,LANSING,ALLAMAKEE,5.75,37.16
2012-01-15,FIVE STAR,LE CLAIRE,SCOTT,2.0,13.06
2012-01-15,FIVE STAR,LE MARS,PLYMOUTH,9.0,60.24
2012-01-15,FIVE STAR,LOGAN,HARRISON,9.0,60.24
2012-01-15,FIVE STAR,MADRID,BOONE,10.5,66.24
2012-01-15,FIVE STAR,MAQUOKETA,JACKSON,57.6,380.61
2012-01-15,FIVE STAR,MARENGO,IOWA,1.5,10.04
2012-01-15,FIVE STAR,MARION,LINN,16.5,110.9
2012-01-15,FIVE STAR,MARSHALLTOWN,MARSHALL,19.5,137.28
2012-01-15,FIVE STAR,MASON CITY,CERRO GORDO,54.6,361.02
2012-01-15,FIVE STAR,MILFORD,DICKINSON,31.5,198.72
2012-01-15,FIVE STAR,MONTEZUMA,POWESHIEK,2.25,15.06
2012-01-15,FIVE STAR,MONTICELLO,JONES,5.4,41.31
2012-01-15,FIVE STAR,MOUNT PLEASANT,HENRY,21.0,149.4
2012-01-15,FIVE STAR,MT PLEASANT,HENRY,10.5,66.24
2012-01-15,FIVE STAR,MT VERNON,LINN,12.0,78.36
2012-01-15,FIVE STAR,MUSCATINE,MUSCATINE,79.6,517.18
2012-01-15,FIVE STAR,NEVADA,STORY,1.5,11.84
2012-01-15,FIVE STAR,NEW HAMPTON,CHICKASAW,30.0,192.72
2012-01-15,FIVE STAR,NEWTON,JASPER,19.875,135.28
2012-01-15,FIVE STAR,NORTH LIBERTY,IOWA,10.5,66.24
2012-01-15,FIVE STAR,NORTH LIBERTY,JOHNSON,18.0,131.28
2012-01-15,FIVE STAR,OELWEIN,FAYETTE,10.5,66.24
2012-01-15,FIVE STAR,OSKALOOSA,MAHASKA,30.0,192.72
2012-01-15,FIVE STAR,OTTUMWA,WAPELLO,48.1,318.38
2012-01-15,FIVE STAR,OTTUWMA,WAPELLO,12.75,84.28
2012-01-15,FIVE STAR,PALO,LINN,10.5,66.24
2012-01-15,FIVE STAR,PARKERSBURG,BUTLER,10.5,66.24
2012-01-15,FIVE STAR,PELLA,MARION,19.5,126.48
2012-01-15,FIVE STAR,PERRY,BOONE,10.5,66.24
2012-01-15,FIVE STAR,PERRY,DALLAS,9.0,60.24
2012-01-15,FIVE STAR,PLEASANT HILL,POLK,21.0,132.48
2012-01-15,FIVE STAR,SAC CITY,SAC,10.5,66.24
2012-01-15,FIVE STAR,SERGEANT BLUFF,WOODBURY,3.5,22.08
2012-01-15,FIVE STAR,SHENANDOAH,PAGE,9.0,60.24
2012-01-15,FIVE STAR,SIGOURNEY,KEOKUK,9.0,60.24
2012-01-15,FIVE STAR,SIOUX CITY,WOODBURY,501.6,3252.48
2012-01-15,FIVE STAR,SPENCER,CLAY,10.5,72.08
2012-01-15,FIVE STAR,STATE CENTER,IOWA,0.375,2.96
2012-01-15,FIVE STAR,TOLEDO,TAMA,12.0,78.36
2012-01-15,FIVE STAR,TRIPOLI,BREMER,10.5,66.24
2012-01-15,FIVE STAR,URBANDALE,POLK,4.5,30.12
2012-01-15,FIVE STAR,VINTON,BENTON,19.5,126.48
2012-01-15,FIVE STAR,WAPELLO,LOUISA,5.5,35.14
2012-01-15,FIVE STAR,WATERLOO,BLACK HAWK,201.225,1361.95
2012-01-15,FIVE STAR,WAUKEE,DALLAS,4.5,30.12
2012-01-15,FIVE STAR,WAUKON,ALLAMAKEE,22.5,144.6
2012-01-15,FIVE STAR,WAVERLY,BREMER,21.0,132.48
2012-01-15,FIVE STAR,WEBSTER CITY,HAMILTON,5.25,33.12
2012-01-15,FIVE STAR,WEST BRANCH,CEDAR,0.75,5.02
2012-01-15,FIVE STAR,WEST BURLINGTON,DES MOINES,10.5,66.24
2012-01-15,FIVE STAR,WEST DES MOINES,POLK,33.75,219.9
2012-01-15,FIVE STAR,WEST LIBERTY,MUSCATINE,3.5,22.08
2012-01-15,FIVE STAR,WEST POINT,LEE,10.5,66.24
2012-01-15,FIVE STAR,WEST UNION,FAYETTE,21.0,132.48
2012-01-15,FIVE STAR,WILTON,MUSCATINE,3.0,20.08
2012-01-15,FIVE STAR,WINDSOR HEIGHTS,POLK,10.5,66.24
2012-01-22,FIVE STAR,ALGONA,KOSSUTH,26.625,177.44
2012-01-22,FIVE STAR,ALTOONA,POLK,21.0,132.48
2012-01-22,FIVE STAR,AMES,STORY,48.0,313.2
2012-01-22,FIVE STAR,ANAMOSA,JONES,2.0,13.06
2012-01-22,FIVE STAR,ANKENY,POLK,30.0,192.72
2012-01-22,FIVE STAR,BAXTER,JASPER,10.5,66.24
2012-01-22,FIVE STAR,BEDFORD,TAYLOR,3.5,22.08
2012-01-22,FIVE STAR,BELLE PLAINE,BENTON,10.5,66.24
2012-01-22,FIVE STAR,BELLEVUE,JACKSON,10.5,66.24
2012-01-22,FIVE STAR,BETTENDORF,SCOTT,16.0,104.4
2012-01-22,FIVE STAR,BLOOMFIELD,DAVIS,9.0,60.24
2012-01-22,FIVE STAR,BOONE,BOONE,12.0,78.36
2012-01-22,FIVE STAR,BROOKLYN,POWESHIEK,3.5,22.08
2012-01-22,FIVE STAR,BURLINGTON,DES MOINES,69.425,477.0
2012-01-22,FIVE STAR,CARROLL,CARROLL,28.5,186.72
2012-01-22,FIVE STAR,CEDAR FALLS,BLACK HAWK,63.0,420.48
2012-01-22,FIVE STAR,CEDAR RAPIDS,LINN,249.775,1644.21
2012-01-22,FIVE STAR,CENTERVILLE,APPANOOSE,3.75,25.1
2012-01-22,FIVE STAR,CHARITON,LUCAS,3.0,19.59
2012-01-22,FIVE STAR,CHARLES CITY,FLOYD,10.5,66.24
2012-01-22,FIVE STAR,CHEROKEE,CHEROKEE,19.5,126.47999999999999
2012-01-22,FIVE STAR,CLINTON,CLINTON,30.0,203.52
2012-01-22,FIVE STAR,COLFAX,JASPER,3.0,20.08
2012-01-22,FIVE STAR,COLUMBUS JUNCTION,LOUISA,1.5,10.04
2012-01-22,FIVE STAR,CORALVILLE,JOHNSON,22.5,161.39999999999998
2012-01-22,FIVE STAR,COUNCIL BLUFFS,POTTAWATTAMIE,77.9,554.04
2012-01-22,FIVE STAR,CRESCO,HOWARD,10.5,66.24
2012-01-22,FIVE STAR,CRESTON,UNION,21.0,132.48
2012-01-22,FIVE STAR,DAVENPORT,SCOTT,236.7,1616.03
2012-01-22,FIVE STAR,DECORAH,WINNESHIEK,19.5,126.48
2012-01-22,FIVE STAR,DENISON,CRAWFORD,2.25,17.76
2012-01-22,FIVE STAR,DENVER,BREMER,12.0,78.36
2012-01-22,FIVE STAR,DES MOINES,POLK,191.225,1317.77
2012-01-22,FIVE STAR,DEWITT,CLINTON,19.5,126.48
2012-01-22,FIVE STAR,DUBUQUE,DUBUQUE,73.975,488.04
2012-01-22,FIVE STAR,DURANT,CEDAR,13.5,86.32
2012-01-22,FIVE STAR,ELDORA,HARDIN,10.5,66.24
2012-01-22,FIVE STAR,ELDRIDGE,SCOTT,19.5,137.28
2012-01-22,FIVE STAR,EMMETSBURG,PALO ALTO,3.5,22.08
2012-01-22,FIVE STAR,EVANSDALE,BLACK HAWK,19.5,126.48
2012-01-22,FIVE STAR,FAIRFIELD,JEFFERSON,9.0,60.24
2012-01-22,FIVE STAR,FORT DODGE,HARDIN,10.5,66.24
2012-01-22,FIVE STAR,FORT DODGE,WEBSTER,28.5,186.72
2012-01-22,FIVE STAR,FORT MADISON,LEE,65.8,427.9
2012-01-22,FIVE STAR,FT. ATKINSON,WINNESHIEK,12.75,81.3
2012-01-22,FIVE STAR,GARNER,HANCOCK,10.5,66.24
2012-01-22,FIVE STAR,GREENE,BUTLER,10.5,66.24
2012-01-22,FIVE STAR,GRIMES,POLK,30.0,192.72
2012-01-22,FIVE STAR,GRINNELL,POWESHIEK,5.75,37.14
2012-01-22,FIVE STAR,GRUNDY CENTER,GRUNDY,1.5,10.04
2012-01-22,FIVE STAR,HIAWATHA,LINN,9.0,60.24
2012-01-22,FIVE STAR,HOLSTEIN,IDA,0.4,3.62
2012-01-22,FIVE STAR,HUMBOLDT,HUMBOLDT,52.5,343.44
2012-01-22,FIVE STAR,INDEPENDENCE,BUCHANAN,9.0,60.24
2012-01-22,FIVE STAR,INDIANOLA,WARREN,10.5,66.24
2012-01-22,FIVE STAR,IOWA CITY,JOHNSON,295.35,1949.95
2012-01-22,FIVE STAR,IOWA FALLS,HARDIN,19.5,126.48
2012-01-22,FIVE STAR,JEFFERSON,GREENE,7.5,48.18
2012-01-22,FIVE STAR,JOHNSTON,POLK,0.75,5.02
2012-01-22,FIVE STAR,KEOKUK,LEE,21.5,144.58
2012-01-22,FIVE STAR,KEOSAUQUA,VAN BUREN,10.5,66.24
2012-01-22,FIVE STAR,KNOXVILLE,MARION,12.0,76.28
2012-01-22,FIVE STAR,LANSING,ALLAMAKEE,2.75,17.57
2012-01-22,FIVE STAR,LE CLAIRE,SCOTT,1.75,11.04
2012-01-22,FIVE STAR,LEMARS,PLYMOUTH,21.0,132.48
2012-01-22,FIVE STAR,MANNING,CARROLL,10.5,66.24
2012-01-22,FIVE STAR,MAPLETON,MONONA,3.5,22.08
2012-01-22,FIVE STAR,MAQUOKETA,JACKSON,47.0,300.63
2012-01-22,FIVE STAR,MARENGO,IOWA,3.0,20.08
2012-01-22,FIVE STAR,MARION,LINN,42.375,280.5
2012-01-22,FIVE STAR,MARSHALLTOWN,MARSHALL,12.0,76.28
2012-01-22,FIVE STAR,MASON CITY,CERRO GORDO,44.7,297.0
2012-01-22,FIVE STAR,MEDIAPOLIS,DES MOINES,7.0,44.16
2012-01-22,FIVE STAR,MILFORD,DICKINSON,21.0,132.48
2012-01-22,FIVE STAR,MONTICELLO,JONES,0.8,7.24
2012-01-22,FIVE STAR,MOUNT PLEASANT,HENRY,20.1,153.12
2012-01-22,FIVE STAR,MT PLEASANT,HENRY,21.0,132.48
2012-01-22,FIVE STAR,MT VERNON,LINN,12.0,78.36
2012-01-22,FIVE STAR,MUSCATINE,MUSCATINE,79.5,511.76
