week,city,Sum_LitersPerCapita,Sum_salesPerCapita,Avg_tone,First_geo
2012-01-15,MUSCATINE,0.320237399866489,3.40401368491322,1.87627235124026,"41.4245,-91.0432"
2012-01-15,OELWEIN,8.41053144807411e-002,0.856455387615797,4.2527030353373,"42.6733,-91.9135"
2012-01-15,ONAWA,0.157792433182923,2.03931620964943,1.69669613154093,"41.9303,-96.0808"
2012-01-15,PLEASANT HILL,8.35435902941808e-002,1.01809963495813,1.91605839416059,"41.5839,-93.5199"
2012-01-15,SHELDON,0.144133254716981,1.7321481918239,3.1203007518797,"43.1811,-95.8561"
2012-01-15,SIOUX RAPIDS,0.112773487773488,1.30723294723295,0.485175202156334,"43.0166,-95.1461"
2012-01-15,WASHINGTON,0.143061555075594,1.86708963282937,5.51724137931035,"41.2146,-91.5373"
2012-01-15,WATERLOO,0.160279287174993,2.17123488168273,1.51515151515152,"42.4992,-92.3318"
2012-01-22,ALTOONA,0.152163801224682,1.65446596796985,6.26631853785901,"41.5992,-93.43799999999999"
2012-01-22,ANAMOSA,0.595570488206253,5.35311574328031,3.26530612244898,"42.1083,-91.2852"
2012-01-22,BETTENDORF,0.153080552034925,2.33523024926067,0.89225950399039,"41.5245,-90.5157"
2012-01-22,BOONE,0.123424204223133,1.48372360542074,0.9478672985782,"42.0333,-93.9336"
2012-01-22,CEDAR RAPIDS,0.314186189179863,3.73214063877919,0.927539847566942,"42.0083,-91.6441"
2012-01-22,CLARION,8.56884712685219e-002,0.966273942898446,1.04622044622045,"42.735,-93.7341"
2012-01-22,CLINTON,0.153842464702271,1.82974332412523,5.61797752808989,"41.8342,-90.2112"
2012-01-22,DENVER,8.21525885558583e-002,0.997536784741144,5.86370839936609,"42.6714,-92.3374"
2012-01-22,EVANSDALE,0.128984829592685,1.44004364089776,0.520833333333332,"42.4667,-92.3168"
2012-01-22,FORT ATKINSON,0.510416666666667,5.45449404761905,6.85859441151566,"43.1753,-91.8665"
2012-01-22,HIAWATHA,2.81289067926101e-002,0.26741214057508,0.602409638554217,"42.0358,-91.6821"
2012-01-22,JEFFERSON,0.105405566127498,1.24538296860133,0.716264670043266,"42.0333,-94.4002"
2012-01-22,MISSOURI VALLEY,5.49814471243043e-002,0.585487940630798,0.434782608695652,"41.6317,-95.8953"
2012-01-22,NEWTON,0.10086320661157,1.25534148760331,0.31496062992126,"41.6833,-93.0502"
2012-01-22,OAKLAND,7.25779694757797e-002,0.700272063702721,0.855468262875671,"41.1928,-95.4256"
2012-01-22,OELWEIN,0.187120591581342,1.90092800260036,0.803261513277148,"42.6733,-91.9135"
2012-01-22,OTTUMWA,0.233315058479532,3.01369476933073,2.36270753512132,"41.02,-92.4113"
2012-01-22,ROCK VALLEY,0.119076631464934,1.34830219333875,4.05731997387264,"43.2053,-96.295"
2012-01-22,SIOUX CITY,0.192326704579756,2.53358375291291,1.50666637305581,"42.5267,-96.4261"
2012-01-22,STATE CENTER,4.35374149659864e-002,0.379074829931973,1.85185185185185,"42.0167,-93.1635"
2012-01-22,TIFFIN,2.14527662777569e-002,0.2276703048551,2.70979020979021,"41.7058,-91.6629"
2012-01-22,WEBSTER CITY,9.21966982339391e-002,1.02223957000256,6.37755102040816,"42.4694,-93.8161"
2012-01-22,WELLMAN,9.89692522711391e-002,1.05478686233403,3.16205533596838,"41.475,-91.8341"
2012-01-22,WINDSOR HEIGHTS,1.09987727551647,12.9658191859276,7.26102941176471,"41.5978,-93.7083"
2012-01-29,ALBIA,9.82306085139723e-002,1.23108383389919,4.86815415821501,"40.9761,-93.0505"
2012-01-29,BELLE PLAINE,0.168484848484848,1.95091313131313,0.615713827813538,"41.8969,-92.2782"
2012-01-29,BETTENDORF,0.138870581608224,2.12927897479228,1.61872598113427,"41.5445,-90.4582"
2012-01-29,CENTERVILLE,0.131794489947878,1.5505565897245,1.55642023346303,"40.7292,-92.8763"
2012-01-29,CHARLES CITY,0.150174379610999,1.7652501676727,0.491438872524066,"43.0664,-92.6724"
2012-01-29,DE WITT,6.9820679130103e-002,0.661922930179321,0.626427268292739,"41.8834,-90.5501"
2012-01-29,DES MOINES,0.171357628488566,2.5789044834308,0.22576914468343,"41.6005,-93.6091"
2012-01-29,DUBUQUE,0.135950866511335,1.78026582084729,1.87707221212376,"42.5006,-90.6646"
2012-01-29,EDDYVILLE,6.96640316205534e-002,1.02094861660079,0.429184549356223,"41.2125,-92.4355"
2012-01-29,EMMETSBURG,0.412923117292049,4.76445552348465,2.08576476690657,"43.1127,-94.68299999999999"
2012-01-29,FOREST CITY,0.195868591338975,2.25405674464908,0.748596381784154,"43.2625,-93.6372"
2012-01-29,GOWRIE,0.146896896896897,1.50236236236236,2.32408137517742,"42.2761,-94.4039"
2012-01-29,LAKE VIEW,0.355111111111111,4.29016888888889,1.98019801980198,"42.3069,-95.0517"
2012-01-29,MASON CITY,0.1832163999123,2.10151501863626,0.911653930725186,"43.0833,-93.2669"
2012-01-29,MELCHER-DALLAS,9.17394757744242e-002,1.41569499602859,8.71021775544389,"41.1753,-93.1499"
2012-01-29,NEVADA,8.17157078026643e-002,1.04729468599034,8.98203592814371,"42.0333,-93.4669"
2012-01-29,NORTHWOOD,0.214135338345865,2.30989473684211,3.50109257568221,"43.4441,-93.2166"
2012-01-29,OAKLAND,0.286330457863305,3.12252156602522,2.32093696357306,"41.3333,-95.5336"
2012-01-29,OSKALOOSA,0.139827259412424,1.77197467045748,5.45073375262055,"41.3333,-92.6502"
2012-01-29,PLEASANTVILLE,4.59706411024566e-002,0.572893948472139,1.92046950416849,"41.3858,-93.2694"
2012-01-29,SHENANDOAH,0.15650766779526,2.15902210714997,0.965277774054333,"40.7656,-95.3722"
2012-01-29,SIOUX CITY,0.334123591842649,4.42936610280001,4.28688249308178,"42.5,-96.4003"
2012-01-29,STORM LAKE,0.156993583868011,1.98518240146654,2.08803611738149,"42.6411,-95.2097"
2012-01-29,STUART,0.177668539325843,1.81577403245943,1.96540880503145,"41.403,-94.3761"
2012-01-29,TOLEDO,0.339827429609446,4.26267484105359,1.82584269662921,"42.0261,-92.596"
2012-01-29,WALKER,8.33333333333333e-002,1.03916666666667,3.42080599812558,"42.3169,-91.7741"
2012-01-29,WEST BRANCH,6.0066324347454e-002,0.657278562259307,3.37738619676946,"41.7264,-91.2466"
2012-02-05,ANKENY,8.42334049749841e-002,1.06124392220421,1.88402183248829,"41.7297,-93.6058"
2012-02-05,ANTHON,0.198418277680141,2.65632688927944,4.76190476190476,"42.3833,-96.0336"
2012-02-05,BOONE,0.258146864166404,2.70334226284274,0.115379908607358,"42.0333,-93.9336"
2012-02-05,CEDAR FALLS,0.443629863046903,6.39893346261059,4.86239301268203,"42.5278,-92.4455"
2012-02-05,COLUMBUS JUNCTION,0.134744623655914,2.13462903225806,3.9394453876627,"41.2831,-91.3468"
2012-02-05,COUNCIL BLUFFS,0.140363675575507,1.89857453232583,0.348791586358232,"41.2619,-95.8608"
2012-02-05,EMMETSBURG,0.195486748884807,2.28297559695618,6.28140703517588,"43.1127,-94.68299999999999"
2012-02-05,ESTHERVILLE,0.109174846115455,1.34204125769423,2.64116575591986,"43.4016,-94.8328"
2012-02-05,GRINNELL,0.140616453342085,1.88156875615359,8.08823529411765,"41.6961,-92.7269"
2012-02-05,INDIANOLA,0.159959914657012,1.95218659080623,1.85520248612413,"41.3639,-93.5622"
2012-02-05,IOWA CITY,0.178031191053624,2.56580423066559,0.425531914893617,"41.6603,-91.5293"
2012-02-05,KEOSAUQUA,0.189017951425554,2.33675818373812,1.54162384378212,"40.8148,-91.8349"
2012-02-05,KNOXVILLE,0.124699917218543,1.50385209713024,2.78396436525612,"41.3333,-93.1002"
2012-02-05,LAWLER,0.25177304964539,3.13801418439716,7.45829244357213,"43.1553,-92.2355"
2012-02-05,LE MARS,0.176065464604036,2.00365536318,0.271681687010249,"42.7942,-96.1656"
2012-02-05,MALVERN,0.224261414503133,2.40445837063563,2.78073916133617,"40.8806,-95.5272"
2012-02-05,MARSHALLTOWN,0.61658942795076,8.12182186821144,0.531236646902618,"42.0503,-92.913"
2012-02-05,MASON CITY,0.199966198932983,2.2913736022802,0.251613391964752,"43.1536,-93.20100000000001"
2012-02-05,NORTHWOOD,0.134899749373434,1.62304260651629,1.42450142450142,"43.4441,-93.221"
2012-02-05,OSAGE,0.134544334975369,1.41859332238643,7.17703349282297,"43.35,-92.7835"
2012-02-05,PERRY,0.102484855977253,1.43597354431945,3.18791946308725,"41.8344,-94.0836"
2012-02-05,RIVERSIDE,0.195693779904306,3.00262200956938,4.07725321888412,"41.4831,-91.706"
2012-02-05,SIOUX CENTER,0.169950408792387,2.2234713845329,1.50507159904535,"43.0797,-96.1756"
2012-02-05,STATE CENTER,3.2312925170068e-002,0.403809523809524,2.11493973884129,"42.1733,-93.0935"
2012-02-05,STORM LAKE,0.356019706691109,3.91852703941338,1.06382978723404,"42.6411,-95.2097"
2012-02-05,URBANDALE,3.57870727611093e-002,0.478471018110844,2.20729366602687,"41.6267,-93.7122"
2012-02-05,WATERLOO,0.173445807770961,2.48657464212679,3.27510917030567,"42.4928,-92.34299999999999"
2012-02-05,WEST LIBERTY,3.82577789699571e-002,0.468610515021459,0.927835051546392,"41.57,-91.2638"
2012-02-05,WEST UNION,0.245122457451225,2.764499792445,0.40650406504065,"42.9386,-91.9502"
2012-02-12,ANKENY,8.13614262560778e-002,0.948762419843563,3.82978723404255,"41.7297,-93.6058"
2012-02-12,ARMSTRONG,0.224128233970754,2.52568053993251,5.40983606557377,"43.3991,-94.4827"
2012-02-12,BETTENDORF,0.162293338966343,2.38945725954091,0.600834085998065,"41.5245,-90.5157"
2012-02-12,BURLINGTON,0.118710153482881,1.5436497441952,1.32475397426192,"40.8075,-91.1129"
2012-02-12,CAMANCHE,2.10780926053905e-002,0.231306150656531,3.9906103286385,"41.7881,-90.2562"
2012-02-12,CARROLL,0.170437901284109,2.11950642054575,2.64900662251656,"42.0333,-94.8836"
2012-02-12,CEDAR RAPIDS,0.1788648824815,2.29516314558491,0.224302041379424,"42.0083,-91.6441"
2012-02-12,CHARLES CITY,0.266116700201207,3.22466532528504,2.12283368805108,"43.0664,-92.6724"
2012-02-12,CLEAR LAKE,0.214720026350461,2.73222134387352,3.19444444444444,"43.138000000000005,-93.3794"
2012-02-12,CLINTON,0.125225406691222,1.63662791589932,0.726108144826345,"41.8361,-90.2065"
2012-02-12,CORALVILLE,0.227259899068323,3.50989081909938,0.876042481719723,"41.6764,-91.5804"
2012-02-12,DECORAH,0.154040723409637,1.80164917162008,3.46784363177806,"43.3033,-91.7857"
2012-02-12,DES MOINES,0.350706280606666,5.10128864165835,6.33963215233721e-002,"41.6005,-93.6091"
2012-02-12,ESTHERVILLE,0.20308600898353,2.29202129429379,3.80600516068497,"43.3744,-94.6669"
2012-02-12,FOREST CITY,0.18988924838228,2.23064211050274,3.00925925925926,"43.2652,-93.6488"
2012-02-12,FORT MADISON,7.93715592050014e-002,0.990865913968461,0.129032258064516,"40.6298,-91.3151"
2012-02-12,GRINNELL,0.102409473799365,1.24194070670605,6.72713529856387,"41.7486,-92.7202"
2012-02-12,MARSHALLTOWN,0.14268736422882,1.84566401158581,0.894988066825776,"42.0494,-92.90799999999999"
2012-02-12,MASON CITY,0.472122341591756,6.02768033326025,0.94926469820793,"43.1536,-93.20100000000001"
2012-02-12,MISSOURI VALLEY,0.124833024118738,1.35664192949907,9.24092409240924,"41.5564,-95.8878"
2012-02-12,OSKALOOSA,0.123875678469889,1.54909968122685,1.55186366158569,"41.2964,-92.6444"
2012-02-12,ROCKWELL CITY,3.50537132181224e-002,0.472059785147127,1.67785234899329,"42.3833,-94.6503"
2012-02-12,SIOUX CITY,0.139907451008802,1.86054237451854,1.0210143883623,"42.5,-96.4003"
2012-02-12,SLOAN,0.116547497446374,1.26056179775281,3.73831775700935,"42.2305,-96.0975"
2012-02-12,WEST BRANCH,2.08600770218229e-002,0.204407359863072,2.52808988764045,"41.7264,-91.2466"
2012-02-12,WEST UNION,0.241282689912827,3.1653300124533,0.141526319871442,"42.9386,-91.9502"
2012-02-19,ANKENY,6.13447783806638e-002,0.824972517792967,0.220784402481393,"41.6833,-93.5835"
2012-02-19,ANTHON,0.609841827768014,9.68154657293497,0.773590854220463,"42.3833,-96.0336"
2012-02-19,BLUE GRASS,5.74284009546539e-002,0.565149164677804,0.41407867494824,"41.5089,-90.766"
2012-02-19,CEDAR FALLS,0.192536056235608,2.4891559810932,1.02450920619437,"42.5278,-92.4455"
2012-02-19,CEDAR RAPIDS,0.179135002492236,2.41289666807254,0.155713887248273,"42.0083,-91.6441"
2012-02-19,CLARINDA,0.274612403100775,3.89707641196013,2.19493373916468,"40.7419,-95.0383"
2012-02-19,COLESBURG,0.205289672544081,2.5703274559194,0.65359477124183,"42.6394,-91.2021"
2012-02-19,CORALVILLE,0.188059248835404,2.87837732919255,3.01003344481605,"41.6764,-91.5804"
2012-02-19,CORNING,0.172104749512036,1.90200390370852,1.0593220338983,"41.0403,-94.7903"
2012-02-19,CRESTON,0.209001782531194,2.19492105933282,6.8627450980392,"41.0742,-94.3808"
2012-02-19,ELDRIDGE,0.150529525032092,1.94653883183569,2.5,"41.6334,-90.6335"
2012-02-19,EMMETSBURG,0.195257150354238,2.28048018892679,1,"43.1127,-94.68299999999999"
2012-02-19,EVANSDALE,0.134278886118038,1.66962593516209,1.24031007751938,"42.4667,-92.3168"
2012-02-19,FAYETTE,4.32595573440644e-002,0.380201207243461,2.27272727272727,"42.8666,-91.8502"
2012-02-19,FOREST CITY,0.174701343952215,1.89883026381284,6.55307994757536,"43.263000000000005,-93.6399"
2012-02-19,FORT DODGE,0.15062882875573,1.82380339973224,0.870341757953817,"42.4975,-94.16799999999999"
2012-02-19,FREDERICKSBURG,0.135032537960954,1.44488069414317,2.13068181818182,"42.9653,-92.318"
2012-02-19,INDIANOLA,0.125205275748367,1.56671494148833,1.10202699312479,"41.358000000000004,-93.5574"
2012-02-19,LE MARS,0.17131185329372,2.04173855137793,0.373134328358209,"42.7942,-96.1656"
2012-02-19,MASON CITY,0.291042717240371,3.06297485931448,2.0501138952164,"43.1366,-93.1952"
2012-02-19,MEDIAPOLIS,0.104494917407878,1.16175984752224,6.30841121495327,"40.9167,-91.1835"
2012-02-19,OSKALOOSA,0.114736796760576,1.53244421469803,7.22433460076046,"41.2964,-92.6444"
2012-02-19,PACIFIC JUNCTION,0.296498905908096,3.57671772428884,0.151498355688578,"40.9069,-95.8045"
2012-02-19,SIOUX CITY,0.11095978073194,1.5691352434769,3.38409475465313,"42.4767,-96.3375"
2012-02-19,TOLEDO,0.279529972752044,3.1491280653951,1.07665805340224,"41.9667,-92.5769"
2012-02-19,WASHINGTON,0.376903347732181,4.91100701943844,2.12909833811349,"41.2364,-91.5646"
2012-02-19,WEST DES MOINES,0.145870182334316,2.09732940277323,0.672144893509978,"41.5772,-93.7113"
2012-02-19,WEST UNION,0.470319634703196,5.22775425487754,1.44524528459515,"42.9386,-91.9502"
2012-02-26,ALBIA,6.70867067119352e-002,0.920804387568556,1.47965474722565,"41.0267,-92.8057"
2012-02-26,AMES,0.1331720719336,1.69548754995389,2.42424242424242,"42.0272,-93.648"
2012-02-26,ANTHON,0.557996485061511,7.57395430579965,4.95333649696066,"42.3833,-96.0336"
2012-02-26,BURLINGTON,0.1337062180244,1.78749114521842,1.3800385299348,"40.8075,-91.1129"
2012-02-26,CEDAR FALLS,0.124755787177312,1.73443849230396,0.757575757575757,"42.5278,-92.4455"
2012-02-26,CEDAR RAPIDS,0.163325416970208,2.23176373605307,1.06382978723405,"41.9746,-91.6693"
2012-02-26,COON RAPIDS,9.21985815602837e-002,0.900992907801418,2.23642172523962,"41.8708,-94.6775"
2012-02-26,CORALVILLE,0.211023631599379,3.14274553571429,2.06124852767962,"41.6764,-91.5804"
2012-02-26,DAVENPORT,0.133483944551676,1.80712288705621,4.70459518599563,"41.5314,-90.5768"
2012-02-26,DES MOINES,0.175699733751723,2.61191113963771,0.423991594260745,"41.6005,-93.6091"
2012-02-26,ELDORA,0.146373056994819,1.51020725388601,2.12014134275618,"42.3608,-93.0996"
2012-02-26,ELDRIDGE,8.23973042362003e-002,0.964027599486521,0.430769230769232,"41.6334,-90.6335"
2012-02-26,FOREST CITY,0.20167994026879,2.16864360378298,8.4,"43.263000000000005,-93.6399"
2012-02-26,GOWRIE,6.64414414414414e-002,0.573243243243243,12.8865979381443,"42.2805,-94.2908"
2012-02-26,IOWA CITY,0.145287658313123,1.98885448666128,0.339708646641016,"41.6667,-91.5335"
2012-02-26,JEFFERSON,0.100677925784967,1.11473596574691,2.4,"42.0333,-94.4002"
2012-02-26,LE MARS,0.154461633029403,2.04841921934228,0.826446280991735,"42.7942,-96.1656"
2012-02-26,MAQUOKETA,0.247858574052429,2.80591584571715,0.738911964735896,"42.0689,-90.6657"
2012-02-26,MASON CITY,0.743575970181978,7.71827998245999,0.662473641292471,"43.1536,-93.20100000000001"
2012-02-26,MUSCATINE,0.101874374165554,1.40643149198932,3.07414104882459,"41.4245,-91.0432"
2012-02-26,NORTHWOOD,0.140601503759399,1.53972932330827,1.61550888529887,"43.4441,-93.221"
2012-02-26,OAKLAND,7.90477770404778e-002,0.829382879893829,2.0109689213894,"41.3333,-95.5336"
2012-02-26,PARKERSBURG,6.35204081632653e-002,0.473632653061225,0.13585974407122,"42.5775,-92.7869"
2012-02-26,PLEASANT HILL,7.4782585355379e-002,0.941024264547992,0.977468944301468,"41.5839,-93.5199"
2012-02-26,PRESTON,0.119631901840491,1.44343558282209,1.93614761989365,"42.0845,-90.3649"
2012-02-26,SIOUX CITY,0.123538716026129,1.6549459678101,2.51297887576083,"42.5,-96.4003"
2012-02-26,SPIRIT LAKE,0.470242128337983,6.05484655241132,3.6101083032491,"43.4472,-95.0925"
2012-02-26,STORM LAKE,0.260971585701192,2.76681393217232,8.61346405247008,"42.6411,-95.2097"
2012-02-26,STORY CITY,6.42452006980803e-002,0.718839441535777,6.31578947368421,"42.1872,-93.5958"
2012-02-26,WEST BRANCH,3.0808729139923e-002,0.299533590072743,6.36042402826855,"41.7264,-91.2466"
2012-03-04,ANKENY,6.70614297794377e-002,0.896683989852724,0.994030648610121,"41.6833,-93.5835"
2012-03-04,BELLEVUE,0.162109375,2.22752757352941,2.27272727272727,"42.1884,-90.3096"
2012-03-04,BETTENDORF,0.17102872834812,2.59212392620758,1.31578947368421,"41.5245,-90.5157"
2012-03-04,BURLINGTON,0.129866194411649,1.83738528138528,4.65489566613162,"40.8075,-91.1129"
2012-03-04,CAMANCHE,2.72978576364893e-002,0.258189357290947,9.37019969278034,"41.7881,-90.2562"
2012-03-04,CEDAR FALLS,0.177028844988486,2.45189383105078,2.01351552627912,"42.5278,-92.4455"
2012-03-04,CHEROKEE,0.17860337972167,2.2881689860835,0.795453303512814,"42.7494,-95.5517"
2012-03-04,CLINTON,0.205651473296501,2.56898288827502,1.89550740463888,"41.8361,-90.2065"
2012-03-04,COON RAPIDS,7.56501182033097e-002,0.971111111111111,2.62008733624454,"41.9061,-94.8222"
2012-03-04,DES MOINES,0.383264432082917,5.93915466172206,2.29203172407291,"41.6183,-93.62299999999999"
2012-03-04,DUBUQUE,0.149497015255361,1.96768720556472,2.18541800217508,"42.5006,-90.6646"
2012-03-04,EMMETSBURG,0.268577801102073,3.36099973760168,2.26904376012966,"43.0833,-94.6669"
2012-03-04,FAIRBANK,7.2515666965085e-002,0.835165622202328,2.38744884038199,"42.57,-92.1605"
2012-03-04,FLOYD,0.568216463414634,10.925,2.18579234972677,"43.0666,-92.7835"
2012-03-04,GREENFIELD,5.97450876261285e-002,0.682825278810409,5.41586073500967,"41.3053,-94.4614"
2012-03-04,LE MARS,0.338128777789161,4.24506915275074,6.50887573964497,"42.7942,-96.1656"
2012-03-04,MANNING,8.7211277173913e-002,1.01648777173913,2.24466891133558,"42.0592,-95.098"
2012-03-04,MANSON,0.123297213622291,1.39200619195046,5.28169014084507,"42.5086,-94.3652"
2012-03-04,MASON CITY,0.584784038588029,5.9739494262954,0.792356856182261,"43.0833,-93.2669"
2012-03-04,MUSCATINE,0.133626084779706,1.70113276034713,0.591746962714704,"41.4292,-91.0482"
2012-03-04,NORTH LIBERTY,8.13555332370849e-002,1.28371916389429,3.62445414847162,"41.7492,-91.5979"
2012-03-04,SIOUX CENTER,0.1330585712371,1.79892507706742,4.90381312263827,"43.0822,-96.1684"
2012-03-04,SIOUX CITY,9.62161770565436e-002,1.32424831866314,4.40414507772021,"42.5267,-96.4261"
2012-03-04,SOLON,8.56581532416503e-002,1.12547740667976,6.50195058517555,"41.8075,-91.4963"
2012-03-04,TOLEDO,0.525908265213442,6.68559491371481,3.0663967611336,"41.9667,-92.5769"
2012-03-04,WASHINGTON,0.163326808855292,2.39995140388769,1.68471720818291,"41.1739,-91.8127"
2012-03-04,WAVERLY,0.139091992847208,1.75964434730777,2.87878787878788,"42.7258,-92.4755"
2012-03-04,WEBSTER CITY,0.125172766828769,1.63431021243921,0.204114857004609,"42.4694,-93.8161"
2012-03-04,WEST BRANCH,0.111874197689345,1.31619169875909,6.27490454342104,"41.6706,-91.259"
2012-03-04,WEST DES MOINES,0.10127158298629,1.58635830486797,3.60397570449117,"41.5772,-93.7113"
2012-03-04,WINDSOR HEIGHTS,0.594446717120065,8.63295970546124,3.79746835443038,"41.5978,-93.7083"
2012-03-11,ALBIA,0.107730477931575,1.50875163227997,1.88151046111223,"41.0267,-92.8057"
2012-03-11,ANITA,7.53138075313808e-002,0.784968619246862,0.378407233796454,"41.4536,-94.7697"
2012-03-11,ANKENY,6.61347861320555e-002,0.905002290183919,0.882796452326198,"41.6833,-93.5835"
2012-03-11,ANTHON,0.137521968365554,2.39112478031634,0.20800438426724,"42.3833,-96.0336"
2012-03-11,ATLANTIC,0.156142982584516,1.87545441241036,0.226504859979361,"41.3333,-94.9336"
2012-03-11,BELMOND,7.71391529818496e-002,1.04289541918755,0.525525525525526,"42.9127,-93.4783"
2012-03-11,BETTENDORF,0.207623574144487,3.15787410223912,5.37313432835821,"41.5445,-90.4582"
2012-03-11,BLUE GRASS,4.90005966587112e-002,0.57772076372315,2.5974025974026,"41.4592,-90.8071"
